5.00E+08,6.50E+08,-5.00E+07,6.50E+08,1.05E+11,1.50E+08,3.50E+08,6.50E+08,6.50E+08,6.20E+03,Lower
3.50E+09,9.50E+08,-2.00E+07,9.50E+08,1.20E+11,4.50E+08,5.50E+08,9.50E+08,9.50E+08,8.20E+03,Upper
P1 - Rotor core stiffness (Pa) ,P3 - NDE_right_stiffness,P10 - Magnetic pull,P11 - NDE_left_stiffness,P12 - Gray iron yield (Pa) ,P14 - Bearing N,P15 - Bearing D,P16 - DE_Feet_left,P17 - DE_feet_rigth,P18 - GJL250 density (kg m^-3) ,Output
P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Y
1149667623,812443888.4,-39562759.1,733632595,1.18428E+11,167265189.9,462443888.4,901210292.7,889595996.8,7244.797998,53.29641459
2145178699,694226948.2,-27741065.07,841479628.1,1.08783E+11,291704074.4,528396497.2,677220300.7,823228591.8,8095.959968,55.3754269
859310226,837331665.3,-23178305.98,685931022.6,1.15615E+11,426512865.8,508486275.7,808295925.6,859730664.5,6841.616013,58.10404325
2539235166,802073981.4,-30852037.19,683857041.2,1.07376E+11,268890278.9,513463831.1,912824588.6,728655039.6,7931.70064,55.59117957
3285868472,663117227.1,-27948463.22,646525375.9,1.11696E+11,256446390.4,394002502,844797998.4,755202001.6,7453.855324,54.57749577
1564463904,868441386.4,-22556111.56,891255181.9,1.05568E+11,241928520.6,492309220.7,717040743.7,833183702.5,6647.491353,56.98636097
817830597.9,741928520.6,-38733166.53,714966762.3,1.05668E+11,326961758.3,522174553,740269335.5,818251036.4,7961.565973,55.37662044
589692643.1,696300929.6,-37488777.69,781334167.3,1.08381E+11,436882772.9,433822945,755202001.6,697130522.2,6946.144676,55.87460174
2041479628,818665832.7,-27533666.93,692152966.8,1.124E+11,387107219.1,420134667.7,692152966.8,897891922.4,6109.915372,57.3079635
693391713.5,847701572.4,-25667083.67,694226948.2,1.13605E+11,217040743.7,452488777.7,753542816.5,677220300.7,6722.154684,55.19972935
1875561116,841479628.1,-38110972.11,945178698.5,1.17021E+11,308295925.6,491064831.9,710404003.2,914483773.7,6542.96269,58.57144417
2642934236,733632595,-20274732.01,708744818.1,1.10591E+11,179709078.4,463688277.3,703767262.7,884618441.4,7379.191994,54.44934578
506733386.8,654821301.5,-23800500.4,750224446.2,1.17825E+11,252298427.6,488576054.2,829865332.3,791704074.4,6826.683347,56.16818578
2331837025,851849535.2,-41014546.08,909921014.6,1.1039E+11,411994996,542084774.5,869685775.3,892914367,7304.528663,59.14674115
1025228739,874663330.7,-43088527.49,768890278.9,1.14409E+11,146525375.9,497286776.1,708744818.1,861389849.7,7005.87534,48.9342604
2746633307,907847033.2,-33340814.87,667265189.9,1.07577E+11,339405646.7,496042387.2,728655039.6,904528662.9,7155.202002,56.75572012
2933291633,764742316.1,-46821694.02,764742316.1,1.05266E+11,341479628.1,390269335.5,846457183.5,702108077.6,7692.777982,55.2722075
2477015724,688005004,-25044889.25,833183702.5,1.06974E+11,235706576.4,524663330.7,916142958.8,826546962,6961.077342,56.49458991
755611155.7,897477126.1,-33548213.01,673487134.2,1.09184E+11,165191208.5,382803002.4,804977555.4,813273481,7349.326661,53.92404686
568952829,800000000,-45784703.32,777186204.5,1.19332E+11,293778055.8,411423945.8,771793852.9,906187848,6752.020016,57.34537035
2000000000,727410650.7,-44747712.61,868441386.4,1.18227E+11,181783059.8,484842887.6,876322515.8,765157112.4,8081.027302,52.44672919
1626683347,920290921.6,-36866583.27,717040743.7,1.18629E+11,343553609.6,478620943.4,690493781.7,707085633,6811.750681,56.76450613
3389567543,887107219.1,-32096426.03,858071479.4,1.06371E+11,260594353.3,453733166.5,831524517.4,869685775.3,8200.488631,56.83440527
1377805578,943104717.1,-36036990.7,901625089,1.10189E+11,273038241.7,416401501.2,707085633,678879485.8,7125.336669,56.38627697
2414796281,750224446.2,-24215296.68,870515367.8,1.11596E+11,453474624.1,487331665.3,682197856.1,790044889.2,6438.434027,57.64711657
3410307357,953474624.1,-30644639.04,744002502,1.14911E+11,355997498,510975053.4,894573552.2,828206147.1,7274.663331,58.58280869
1274106507,787556111.6,-39355360.96,918216940.2,1.10089E+11,254372409,529640886,914483773.7,705426447.8,6662.424019,56.90928665
2311097211,829035739.7,-48688277.29,872589349.3,1.10993E+11,382959256.3,372847891.7,889595996.8,751883631.4,6468.29936,57.58704573
3451786985,878811293.5,-43503323.77,899551107.5,1.18528E+11,318665832.7,431334167.3,791704074.4,712063188.3,7647.979984,57.19477212
1170407437,882959256.3,-26496676.23,752298427.6,1.07778E+11,171413152.8,472398999.2,892914367,873004145.5,7991.431305,55.38273573
1336325950,775112223.1,-19652537.59,746076483.4,1.13002E+11,399551107.5,512219442.2,863049034.8,770134667.7,8155.690632,56.94290319
2684413864,911994996,-48066082.87,725336669.3,1.07979E+11,250224446.2,540840385.6,795022444.6,743587705.7,7707.710648,55.68443739
2186658327,932734810.1,-32718620.45,802073981.4,1.09486E+11,403699070.4,530885274.9,873004145.5,700448892.5,6931.21201,58.1154898
2974771261,806221944.2,-46614295.88,648599357.3,1.09687E+11,372589349.3,520930164.1,803318370.3,856412294.3,7797.306645,56.31105589
1191147251,661043245.7,-40184953.52,895403144.7,1.16519E+11,322813795.5,389024946.6,773453038,741928520.6,6139.780705,56.53613228
3223649030,930660828.7,-21104324.57,729484632.2,1.15816E+11,204596855.3,450000000,796681629.7,758520371.9,6781.885348,56.33804841
3244388844,831109721.1,-23593102.26,932734810.1,1.17523E+11,295852037.2,517196997.6,768475482.6,849775553.8,7618.114652,58.10194148
3078470332,737780557.8,-32303824.17,654821301.5,1.10792E+11,378811293.5,483598498.8,906187848,836502072.8,6408.568695,57.4117363
2207398141,922364903,-38525768.39,882959256.3,1.12199E+11,277186204.5,375336669.3,700448892.5,871344960.4,6154.713371,57.60858069
3306608287,924438884.4,-39770157.24,826961758.3,1.12701E+11,214966762.3,514708219.9,841479628.1,863049034.8,6259.242034,57.52252289
1917040744,880885274.9,-20482130.15,829035739.7,1.18026E+11,297926018.6,458710721.9,911165403.4,891255181.9,7916.767974,58.4984985
1481504648,773038241.7,-47443888.44,650673338.7,1.09988E+11,233632595,459955110.8,881300071.2,750224446.2,6318.972698,54.80630782
2352576839,725336669.3,-44955110.75,737780557.8,1.13706E+11,407847033.2,360404003.2,902869477.8,814932666.1,7827.171978,56.4874617
776350969.8,804147962.8,-32511222.31,835257683.9,1.08079E+11,430660828.7,498531164.9,738610150.3,919461329.1,6692.289352,58.22179423
2767373121,795852037.2,-30229842.76,934808791.5,1.125E+11,451400642.7,412668334.7,778430593.4,703767262.7,7857.03731,57.07754452
2394056467,858071479.4,-22763509.7,847701572.4,1.0828E+11,434808791.5,392758113.2,897891922.4,808295925.6,7842.104644,57.93753153
3016250890,916142958.8,-47029092.16,845627591,1.19935E+11,316591851.3,482354110,745246890.9,819910221.5,6632.558687,58.32499885
2871072191,777186204.5,-21933917.13,735706576.4,1.12902E+11,449326661.3,371603502.8,833183702.5,720359114,7423.989992,56.62165823
1398545392,947252679.9,-31681629.75,816591851.3,1.07175E+11,333183702.5,493553609.6,854753109.1,899551107.5,6304.040032,59.01544484
942269482.3,843553609.6,-39977555.38,949326661.3,1.05869E+11,405773051.8,464932666.1,849775553.8,793363259.5,7752.508647,57.8079797
734871341.6,855997498,-49932666.13,849775553.8,1.07276E+11,370515367.8,396491279.7,733632595,811614295.9,7110.404003,56.87212502
2622194422,739854539.2,-24007898.54,800000000,1.05367E+11,312443888.4,379069835.9,743587705.7,781748963.6,8230.353963,55.15770686
3057730518,665191208.5,-38940564.67,831109721.1,1.09888E+11,158969264.3,533374052.6,790044889.2,745246890.9,7065.606005,52.27943784
2435536096,650673338.7,-33963009.3,779260185.9,1.05166E+11,229484632.2,435067333.9,685516226.3,853093924,6587.760689,54.7217814
1128927809,756446390.4,-38318370.25,669339171.3,1.126E+11,154821301.5,395246890.9,722018299.1,851434738.9,6572.828022,50.88335667
1688902789,762668334.7,-47651286.58,943104717.1,1.16217E+11,262668334.7,473643388,683857041.2,730314224.7,7259.730665,55.74421549
1605943533,714966762.3,-33755611.16,712892780.9,1.08883E+11,270964260.3,369114725.1,848116368.6,922779699.3,8021.296637,55.54445085
2497755538,866367405,-28363259.5,696300929.6,1.14509E+11,331109721.1,384047391.3,891255181.9,708744818.1,6363.770697,57.15968888
1668162975,698374911,-37073981.41,889181200.5,1.11797E+11,183857041.2,380314224.7,899551107.5,725336669.3,7901.835308,53.28028605
714131527.5,760594353.3,-44125518.19,922364903,1.09084E+11,194226948.2,430089778.5,858071479.4,824887776.9,6289.107366,52.85701535
2248877769,870515367.8,-40807147.94,741928520.6,1.05969E+11,393329163.3,376581058.2,680538670.9,718699928.8,7438.922658,55.4975993
2850332377,719114725.1,-26289278.09,936882772.9,1.11495E+11,210818799.5,446266833.5,776771408.2,713722373.5,6214.444035,55.91462496
1294846322,872589349.3,-21311722.71,775112223.1,1.05065E+11,376737312.1,402713223.9,819910221.5,726995854.5,7334.393995,56.73869441
3099210146,876737312.1,-25252287.39,874663330.7,1.11395E+11,335257683.9,413912723.5,718699928.8,733632595,6124.848039,57.68429476
1958520372,810369907,-42258934.93,864293423.6,1.10692E+11,163117227.1,401468835.1,715381558.6,722018299.1,6199.511369,49.97080499
3265128658,766816297.5,-22141315.28,810369907,1.15514E+11,422364903,474887776.9,834842887.6,896232737.3,6737.08735,58.8146052
2829592563,889181200.5,-24837491.1,818665832.7,1.09285E+11,177635097,494797998.4,730314224.7,690493781.7,7662.91265,54.71943371
3327348101,770964260.3,-29400250.2,926512865.8,1.13505E+11,173487134.2,418890278.9,751883631.4,795022444.6,8185.555965,54.64250849
1937780558,679709078.4,-49517869.85,855997498,1.06572E+11,306221944.2,442533666.9,746906076,761838742.1,8170.623299,54.70412099
3493266613,700448892.5,-28155861.36,806221944.2,1.19633E+11,264742316.1,466177055,756861186.7,804977555.4,6244.309368,56.91868894
2456275910,667265189.9,-45577305.18,914068977.4,1.13907E+11,237780557.8,407690779.3,874663330.7,887936811.7,7737.575981,54.92384016
2228137955,789630093,-46406897.74,710818799.5,1.19231E+11,401625089,385291780.1,760179557,788385704.1,8110.892634,56.1177162
3431047171,752298427.6,-33133416.73,793778055.8,1.0607E+11,206670836.7,361648392.1,856412294.3,816591851.3,6766.952682,55.18668609
983749110.5,729484632.2,-44540314.47,885033237.7,1.10491E+11,188005004,448755611.2,741928520.6,921120514.2,7558.383987,52.46346639
1896300930,652747320.1,-29192852.06,758520371.9,1.14108E+11,212892780.9,441289278.1,725336669.3,680538670.9,7946.633307,53.58439134
1813341673,646525375.9,-45992101.46,783408148.7,1.05769E+11,424438884.4,423867834.3,826546962,848116368.6,6677.356685,56.56477507
1854821301,710818799.5,-37696175.83,947252679.9,1.17222E+11,428586847.2,468665832.7,793363259.5,894573552.2,8036.229303,57.88393485
1045968553,853923516.6,-36451786.99,688005004,1.15112E+11,409921014.6,364137169.7,693812152,786726519,6916.279343,56.38015913
631172271.3,945178698.5,-45369907.04,690078985.4,1.09385E+11,347701572.4,432578556.2,861389849.7,854753109.1,7498.653323,57.22717736
1460764834,791704074.4,-19859935.73,679709078.4,1.19031E+11,200448892.5,421379056.6,809955110.8,881300071.2,6871.481345,56.02609007
3161429588,746076483.4,-42881129.35,824887776.9,1.17925E+11,279260185.9,397735668.5,896232737.3,800000000,6184.578703,57.19422563
2912551819,938956754.3,-42673731.21,853923516.6,1.08682E+11,360145460.8,515952608.7,713722373.5,756861186.7,6707.222018,57.71722955
1585203719,785482130.1,-20689528.29,916142958.8,1.06874E+11,190078985.4,391513724.3,824887776.9,868026590.2,7229.865332,55.90912125
2788112935,826961758.3,-48895675.43,866367405,1.15414E+11,432734810.1,403957612.8,821569406.6,912824588.6,7319.461329,58.50016298
2705153678,949326661.3,-35622194.42,876737312.1,1.11294E+11,414068977.4,422623445.4,788385704.1,834842887.6,8290.084628,57.92188313
797090783.8,839405646.7,-35207398.14,887107219.1,1.09586E+11,202522873.9,467421443.8,726995854.5,740269335.5,8275.151961,54.90129406
3182169402,845627591,-36659185.13,700448892.5,1.13806E+11,219114725.1,359159614.4,705426447.8,723677484.2,7170.134668,54.52897912
1232626879,893329163.3,-50140064.27,860145460.8,1.17122E+11,227410650.7,440044889.2,922779699.3,775112223.1,7095.471337,53.80832994
1709642603,816591851.3,-49310471.71,789630093,1.06472E+11,248150464.8,503508720.3,785067333.9,902869477.8,6348.83803,56.03168
3119949960,692152966.8,-47858684.72,675561115.6,1.11998E+11,302073981.4,479865332.3,720359114,806636740.5,6483.232026,55.57365809
1522984276,822813795.5,-50347462.41,756446390.4,1.0617E+11,156895282.9,456221944.2,866367405,771793852.9,7677.845316,45.24256382
2124438884,677635097,-46199499.6,663117227.1,1.16117E+11,225336669.3,357915225.5,823228591.8,821569406.6,6886.414011,53.13799696
1066708367,864293423.6,-34585203.72,837331665.3,1.14308E+11,397477126.1,365381558.6,879640886,886277626.5,6378.703363,59.02019684
2290357397,928586847.2,-49103073.57,704596855.3,1.14811E+11,380885274.9,417645890,801659185.1,685516226.3,7513.585989,56.42447631
610432457.2,814517869.9,-25874481.81,897477126.1,1.15715E+11,289630093,534618441.4,712063188.3,809955110.8,7020.808006,57.53777491
2663674050,936882772.9,-36244388.84,903699070.4,1.07477E+11,246076483.4,387780557.8,864708219.9,693812152,7185.067334,56.3951141
838570412,899551107.5,-25459685.53,905773051.8,1.12098E+11,244002502,374092280.5,766816297.5,909506218.3,7140.269335,57.37838913
2601454608,683857041.2,-40392351.66,706670836.7,1.18126E+11,258520371.9,538351607.9,818251036.4,866367405,7886.902642,55.84113092
2580714794,783408148.7,-20067333.87,739854539.2,1.06271E+11,366367405,527152108.3,781748963.6,748565261.1,6423.501361,57.03435554
1834081487,708744818.1,-44332916.33,843553609.6,1.16619E+11,447252679.9,476132165.7,859730664.5,692152966.8,7871.969976,56.62867327
3140689774,903699070.4,-43918120.05,652747320.1,1.08984E+11,198374911,428845389.6,839820443,858071479.4,7035.740673,53.65340313
1730382417,648599357.3,-26911472.51,953474624.1,1.15213E+11,304147962.8,438800500.4,868026590.2,879640886,6856.548679,57.64143342
465253758.7,797926018.6,-26704074.37,791704074.4,1.11194E+11,283408148.7,405202001.6,917802143.9,746906076,6333.905364,57.23923676
3514006427,768890278.9,-35829592.56,785482130.1,1.07075E+11,420290921.6,370359114,765157112.4,843138813.3,6557.895356,57.11658559
880050040.1,849775553.8,-47236490.3,928586847.2,1.1682E+11,445178698.5,461199499.6,843138813.3,801659185.1,6976.010008,58.9978817
1771862045,706670836.7,-21519120.85,878811293.5,1.1883E+11,349775553.8,489820443,758520371.9,698789707.3,7528.518655,56.61059825
3348087915,735706576.4,-22348713.42,814517869.9,1.16921E+11,223262687.9,408935168.1,919461329.1,798340814.9,7394.12466,56.41878557
548213015,824887776.9,-29607648.34,820739814.1,1.13103E+11,416142958.8,445022444.6,687175411.4,844797998.4,8140.757966,56.80116196
1440025020,934808791.5,-23385704.12,851849535.2,1.12801E+11,231558613.6,539595996.8,786726519,839820443,8066.094636,57.10981923
2269617583,781334167.3,-28985453.92,723262687.9,1.19131E+11,150673338.7,523418941.8,761838742.1,738610150.3,6617.626021,54.34415653
1087448181,704596855.3,-48480879.15,762668334.7,1.14007E+11,300000000,525907719.5,770134667.7,763497927.2,6169.646037,56.4586888
2020739814,905773051.8,-41221944.22,770964260.3,1.1893E+11,275112223.1,532129663.7,884618441.4,776771408.2,8051.16197,57.28794855
1419285206,885033237.7,-41429342.36,721188706.5,1.07677E+11,368441386.4,469910221.5,800000000,683857041.2,6094.982706,56.99332787
2082959256,779260185.9,-27326268.79,938956754.3,1.19533E+11,320739814.1,362892780.9,735291780.1,803318370.3,7364.259327,57.23288574
3534746241,793778055.8,-30437240.9,808295925.6,1.17724E+11,389181200.5,400224446.2,698789707.3,876322515.8,7409.057326,57.256006
3036990704,914068977.4,-31266833.47,766816297.5,1.15313E+11,221188706.5,426356612,688834596.6,911165403.4,7782.373979,56.01272043
1211887065,835257683.9,-24422694.82,920290921.6,1.1672E+11,169339171.3,486087276.5,887936811.7,753542816.5,7468.78799,55.97316893
2995511075,808295925.6,-39147962.81,941030735.7,1.06773E+11,285482130.1,504753109.1,780089778.5,695471337.1,7767.441313,56.1175208
1751122231,731558613.6,-37281379.55,822813795.5,1.16016E+11,266816297.5,535862830.3,904528662.9,882959256.3,6274.1747,58.05902099
2559974980,748150464.8,-42051536.78,754372409,1.17624E+11,161043245.7,499775553.8,678879485.8,783408148.7,7603.181986,51.58130498
1979260186,951400642.7,-28778055.78,804147962.8,1.08481E+11,152747320.1,454977555.4,907847033.2,778430593.4,6528.030024,55.21829116
1357065764,860145460.8,-49725267.99,731558613.6,1.1461E+11,324887776.9,505997498,702108077.6,831524517.4,8260.219295,56.08509997
2891812005,895403144.7,-41636740.5,930660828.7,1.13304E+11,175561115.6,386536168.9,836502072.8,874663330.7,7543.451321,51.89989624
1315586136,712892780.9,-32926018.59,702522873.9,1.16418E+11,362219442.2,443778055.8,798340814.9,917802143.9,8305.017294,56.35585935
1108187995,918216940.2,-34792601.86,880885274.9,1.17323E+11,239854539.2,377825447,763497927.2,773453038,8245.286629,56.25632552
2062219442,669339171.3,-31059435.33,671413152.8,1.1471E+11,345627591,437556111.6,731973409.8,710404003.2,6229.376701,55.5717989
1647423161,926512865.8,-29815046.48,862219442.2,1.19834E+11,281334167.3,457466333.1,828206147.1,682197856.1,6498.164692,57.9472161
527473200.9,891255181.9,-41844138.64,797926018.6,1.10892E+11,364293423.6,518441386.4,816591851.3,687175411.4,7722.643315,56.83271046
963009296.4,690078985.4,-28570657.64,839405646.7,1.07878E+11,314517869.9,507241886.8,851434738.9,864708219.9,8215.421297,56.43889902
485993572.7,862219442.2,-24630092.96,760594353.3,1.17423E+11,385033237.7,415157112.4,882959256.3,715381558.6,7483.720657,57.47446818
1543724090,721188706.5,-31474231.61,658969264.3,1.08582E+11,196300929.6,537107219.1,783408148.7,731973409.8,6901.346677,54.29052608
651912085.3,685931022.6,-21726518.99,893329163.3,1.09787E+11,329035739.7,398980057.4,736950965.2,768475482.6,7214.932666,56.13031483
2808852749,675561115.6,-43295925.63,924438884.4,1.11093E+11,395403144.7,502264331.5,811614295.9,736950965.2,6453.366693,57.25040782
2954031447,901625089,-35000000,773038241.7,1.12299E+11,337331665.3,381558613.6,921120514.2,916142958.8,6990.942674,58.4329921
2373316653,820739814.1,-34377805.58,681783059.8,1.15012E+11,185931022.6,410179557,877981700.9,688834596.6,8006.363971,54.08142795
900789854.2,671413152.8,-43710721.91,795852037.2,1.18327E+11,287556111.6,366625947.4,723677484.2,780089778.5,7289.595997,55.18790575
2165918513,717040743.7,-27118870.65,911994996,1.13404E+11,148599357.3,481109721.1,775112223.1,907847033.2,6513.097358,54.9371098
2518495352,723262687.9,-40599749.8,951400642.7,1.05467E+11,391255181.9,436311722.7,748565261.1,877981700.9,7200,57.17108335
1792601859,833183702.5,-45162508.9,727410650.7,1.18729E+11,438956754.3,519685775.3,813273481,829865332.3,6393.636029,58.59924744
2725893493,702522873.9,-34170407.44,677635097,1.15916E+11,441030735.7,471154610.4,697130522.2,796681629.7,7588.249319,55.73359717
1502244462,744002502,-26081879.95,907847033.2,1.16318E+11,418216940.2,477376554.6,909506218.3,735291780.1,6602.693355,58.5697846
2103699070,909921014.6,-20896926.43,656895282.9,1.11897E+11,310369907,451244388.8,695471337.1,785067333.9,7976.498639,55.55344459
1004488925,658969264.3,-42466333.07,661043245.7,1.14208E+11,351849535.2,447511222.3,886277626.5,766816297.5,7633.047318,55.53824457
672651899.4,673487134.2,-31889027.89,748150464.8,1.06673E+11,208744818.1,367870336.3,806636740.5,760179557,7050.673339,54.11983611
3472526799,754372409,-37903573.97,787556111.6,1.19734E+11,353923516.6,509730664.5,871344960.4,717040743.7,7080.538671,57.36397746
921529668.3,941030735.7,-30022444.62,698374911,1.19432E+11,358071479.4,425112223.1,814932666.1,846457183.5,7812.239311,57.56998924
3368827729,758520371.9,-48273481.01,719114725.1,1.13203E+11,192152966.8,427601000.8,750224446.2,901210292.7,7573.316653,50.99025142
1253366693,681783059.8,-22970907.84,665191208.5,1.0818E+11,374663330.7,406446390.4,853093924,841479628.1,6796.818014,56.36682622
3202909216,656895282.9,-35414796.28,812443888.4,1.1029E+11,443104717.1,501019942.6,838161257.9,838161257.9,8125.8253,56.59242759
